firstname,lastname,birthDate,height,weight,bats,throws,yearID,age,lgID,teamID,POS,G,PA,AB,R,H,X1B,X2B,X3B,HR,TB,RBI,SB,CS,SH,SF,BB,IBB,HBP,SO,GIDP,mergeon,switch
wily mo,pena,19820123,191,118,R,R,2017,35,Pacific League,Marines,DH,70,252,219,24,53,24,14,0,15,112,38,0,0,0,2,26,0,5,72,8,pena 19820123,-1
robert,perez,19690604,191,92,R,R,1994,25,AL,TOR,RF,4,8,8,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,perez 19690604,0
robert,perez,19690604,191,92,R,R,1995,26,AL,TOR,RF,17,48,48,2,9,6,2,0,1,14,3,0,0,0,0,0,0,0,5,1,perez 19690604,0
robert,perez,19690604,191,92,R,R,1996,27,AL,TOR,LF,86,216,202,30,66,54,10,0,2,82,21,3,0,4,1,8,0,1,17,6,perez 19690604,0
robert,perez,19690604,191,92,R,R,1997,28,AL,TOR,LF,37,78,78,4,15,8,4,1,2,27,6,0,0,0,0,0,0,0,16,2,perez 19690604,0
robert,perez,19690604,191,92,R,R,1998,29,AL,SEA,RF,17,35,35,3,6,3,1,0,2,13,6,0,0,0,0,0,0,0,5,1,perez 19690604,0
robert,perez,19690604,191,92,R,R,1998,29,NL,MON,LF,52,110,106,9,25,23,1,0,1,29,8,0,0,0,1,2,0,1,23,4,perez 19690604,0
robert,perez,19690604,191,88,R,R,1999,30,Pacific League,Blue Wave,OF,50,182,166,16,42,28,10,2,2,62,23,0,0,1,3,12,1,0,33,7,perez 19690604,1
robert,perez,19690604,191,92,R,R,2001,32,AL,NYA,CF,6,16,15,1,4,3,1,0,0,5,0,0,1,0,0,1,0,0,7,0,perez 19690604,2
robert,perez,19690604,191,92,R,R,2001,32,NL,MIL,RF,2,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,perez 19690604,2
eduardo,perez,19690911,193,97,R,R,1993,24,AL,CAL,3B,52,192,180,16,45,33,6,2,4,67,30,5,4,0,1,9,0,2,39,4,perez 19690911,0
eduardo,perez,19690911,193,97,R,R,1994,25,AL,CAL,1B,38,143,129,10,27,15,7,0,5,49,16,3,0,1,1,12,1,0,29,5,perez 19690911,0
eduardo,perez,19690911,193,97,R,R,1995,26,AL,CAL,3B,29,86,71,9,12,6,4,1,1,21,7,0,2,0,1,12,0,2,9,3,perez 19690911,0
eduardo,perez,19690911,193,97,R,R,1996,27,NL,CIN,1B,18,41,36,8,8,5,0,0,3,17,5,0,0,0,0,5,1,0,9,2,perez 19690911,0
eduardo,perez,19690911,193,97,R,R,1997,28,NL,CIN,1B,106,330,297,44,75,41,18,0,16,141,52,5,1,0,2,29,1,2,76,6,perez 19690911,0
eduardo,perez,19690911,193,97,R,R,1998,29,NL,CIN,1B,84,198,172,20,41,33,4,0,4,57,30,0,1,1,2,21,2,2,45,2,perez 19690911,0
eduardo,perez,19690911,193,97,R,R,1999,30,NL,SLN,LF,21,39,32,6,11,8,2,0,1,16,9,0,0,0,0,7,0,0,6,0,perez 19690911,0
eduardo,perez,19690911,193,97,R,R,2000,31,NL,SLN,1B,35,102,91,9,27,20,4,0,3,40,10,1,0,2,1,5,0,3,19,2,perez 19690911,0
eduardo,perez,19690911,193,98,R,R,2001,32,Central League,Tigers,OF,52,190,167,20,37,23,11,0,3,57,19,3,2,0,1,21,0,1,48,2,perez 19690911,1
eduardo,perez,19690911,193,97,R,R,2002,33,NL,SLN,RF,96,177,154,22,31,12,9,0,10,70,26,0,0,1,2,17,0,3,36,7,perez 19690911,2
eduardo,perez,19690911,193,97,R,R,2003,34,NL,SLN,RF,105,289,253,47,72,45,16,0,11,121,41,5,2,1,2,29,1,4,53,7,perez 19690911,2
eduardo,perez,19690911,193,97,R,R,2004,35,AL,TBA,1B,13,42,38,2,8,5,2,0,1,13,7,0,0,0,0,4,0,0,9,1,perez 19690911,2
eduardo,perez,19690911,193,97,R,R,2005,36,AL,TBA,1B,77,190,161,23,41,24,6,0,11,80,28,0,2,0,0,26,0,3,30,6,perez 19690911,2
eduardo,perez,19690911,193,97,R,R,2006,37,AL,SEA,1B,43,102,87,6,17,15,1,0,1,21,11,0,1,0,1,13,2,1,22,3,perez 19690911,2
eduardo,perez,19690911,193,97,R,R,2006,37,AL,CLE,1B,37,108,99,16,30,13,9,0,8,63,22,0,0,0,2,5,0,2,11,5,perez 19690911,2
timoniel,perez,19750408,170,63,L,L,1996,21,Central League,Carp,OF,31,57,54,8,15,13,1,0,1,19,7,3,0,1,0,2,0,0,7,1,perez 19750408,0
timoniel,perez,19750408,170,63,L,L,1997,22,Central League,Carp,OF,86,152,139,17,34,25,4,2,3,51,15,2,2,3,0,10,3,0,16,5,perez 19750408,0
timoniel,perez,19750408,170,63,L,L,1998,23,Central League,Carp,OF,98,256,230,22,68,54,8,1,5,93,35,4,5,2,3,20,4,1,21,6,perez 19750408,0
timoniel,perez,19750408,170,63,L,L,1999,24,Central League,Carp,OF,12,26,23,2,4,4,0,0,0,4,2,0,0,0,0,3,0,0,3,0,perez 19750408,0
timo,perez,19750408,175,81,L,L,2000,25,NL,NYN,RF,24,54,49,11,14,8,4,1,1,23,3,1,1,0,1,3,0,1,5,0,perez 19750408,1
timo,perez,19750408,175,81,L,L,2001,26,NL,NYN,RF,85,260,239,26,59,44,9,1,5,85,22,1,6,6,1,12,0,2,25,1,perez 19750408,-1
timo,perez,19750408,175,81,L,L,2002,27,NL,NYN,CF,136,481,444,52,131,90,27,6,8,194,47,10,6,10,2,23,2,2,36,10,perez 19750408,-1
timo,perez,19750408,175,81,L,L,2003,28,NL,NYN,LF,127,382,346,32,93,68,21,0,4,126,42,5,6,7,9,18,1,2,29,5,perez 19750408,-1
timo,perez,19750408,175,81,L,L,2004,29,AL,CHA,RF,103,321,293,38,72,55,12,0,5,99,40,3,1,9,2,15,0,2,29,9,perez 19750408,-1
timo,perez,19750408,175,81,L,L,2005,30,AL,CHA,LF,76,196,179,13,39,29,8,0,2,53,15,2,2,4,1,12,1,0,25,3,perez 19750408,-1
timo,perez,19750408,175,81,L,L,2006,31,NL,SLN,RF,23,35,31,3,6,4,1,0,1,10,3,0,0,0,0,3,1,1,4,0,perez 19750408,-1
timo,perez,19750408,175,81,L,L,2007,32,AL,DET,LF,29,96,90,12,35,24,9,2,0,48,13,1,1,0,0,6,0,0,6,5,perez 19750408,-1
sam,perlozzo,19510304,175,77,R,R,1977,26,AL,MIN,2B,10,27,24,6,7,5,0,2,0,11,0,0,0,1,0,2,0,0,3,0,perlozzo 19510304,0
sam,perlozzo,19510304,175,77,R,R,1979,28,NL,SDN,2B,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,perlozzo 19510304,0
sam,perlozzo,19510304,181,77,R,R,1980,29,Central League,Swallows,IF,118,520,473,70,133,104,11,3,15,195,43,13,15,13,2,23,0,9,30,4,perlozzo 19510304,1
buddy,peterson,19250423,175,77,R,R,1955,30,AL,CHA,SS,6,25,21,7,6,5,1,0,0,7,2,0,0,0,0,3,0,1,1,0,peterson 19250423,0
buddy,peterson,19250423,175,77,R,R,1957,32,AL,BAL,SS,7,19,17,1,3,1,2,0,0,5,0,0,0,0,0,2,0,0,2,1,peterson 19250423,0
buddy,peterson,19250423,176,78,R,R,1961,36,Pacific League,Hawks,IF,103,383,336,50,98,64,21,1,12,157,42,3,2,1,3,35,5,8,36,10,peterson 19250423,1
buddy,peterson,19250423,176,78,R,R,1962,37,Pacific League,Hawks,IF,124,517,462,82,134,88,22,2,22,226,75,5,4,1,5,41,0,8,55,6,peterson 19250423,-1
buddy,peterson,19250423,176,78,R,R,1963,38,Pacific League,Hawks,IF,130,524,465,67,112,72,16,0,24,200,69,3,0,3,9,41,0,6,54,17,peterson 19250423,-1
andy,phillips,19770406,183,92,R,R,2004,27,AL,NYA,3B,5,8,8,1,2,1,0,0,1,5,2,0,0,0,0,0,0,0,1,1,phillips 19770406,0
andy,phillips,19770406,183,92,R,R,2005,28,AL,NYA,1B,27,41,40,7,6,1,4,0,1,13,4,0,0,0,0,1,0,0,13,1,phillips 19770406,0
andy,phillips,19770406,183,92,R,R,2006,29,AL,NYA,1B,110,263,246,30,59,38,11,3,7,97,29,3,2,0,2,15,0,0,56,9,phillips 19770406,0
andy,phillips,19770406,183,92,R,R,2007,30,AL,NYA,1B,61,207,185,27,54,44,7,1,2,69,25,0,3,6,2,12,0,2,26,5,phillips 19770406,0
andy,phillips,19770406,183,92,R,R,2008,31,NL,NYN,LF,4,5,5,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,phillips 19770406,0
andy,phillips,19770406,183,92,R,R,2008,31,NL,CIN,1B,15,23,21,1,3,2,1,0,0,4,4,0,0,0,0,2,0,0,4,0,phillips 19770406,0
andy,phillips,19770406,183,92,R,R,2008,31,NL,CIN,1B,37,57,52,10,14,9,2,0,3,25,6,0,0,0,0,4,0,1,10,3,phillips 19770406,0
andy,phillips,19770406,183,93,R,R,2009,32,Central League,Carp,LF,74,301,264,35,70,39,15,1,15,132,50,0,0,0,5,27,0,5,48,7,phillips 19770406,1
andy,phillips,19770406,183,93,R,R,2010,33,Pacific League,Golden Eagles,1B,26,92,81,11,16,12,2,0,2,24,12,0,0,0,1,9,0,1,21,2,phillips 19770406,-1
jack,pierce,19490602,183,95,L,R,1973,24,NL,ATL,1B,11,21,20,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,8,0,pierce 19490602,0
jack,pierce,19490602,183,95,L,R,1974,25,NL,ATL,1B,6,10,9,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,pierce 19490602,0
jack,pierce,19490602,183,95,L,R,1975,26,AL,DET,1B,53,194,170,19,40,25,6,1,8,72,22,0,0,0,2,20,1,2,40,2,pierce 19490602,0
jack,pierce,19490602,187,97,L,R,1977,28,Pacific League,Hawks,IF,95,328,291,30,66,43,9,1,13,116,39,1,1,0,4,23,1,10,61,7,pierce 19490602,1
greg,pirkl,19700807,196,102,R,R,1993,23,AL,SEA,1B,7,23,23,1,4,3,0,0,1,7,4,0,0,0,0,0,0,0,4,2,pirkl 19700807,0
greg,pirkl,19700807,196,102,R,R,1994,24,AL,SEA,1B,19,56,53,7,14,5,3,0,6,35,11,0,0,0,1,1,1,1,12,1,pirkl 19700807,0
greg,pirkl,19700807,196,102,R,R,1995,25,AL,SEA,1B,10,18,17,2,4,4,0,0,0,4,0,0,0,0,0,1,0,0,7,0,pirkl 19700807,0
greg,pirkl,19700807,196,102,R,R,1996,26,AL,BOS,IF,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,pirkl 19700807,0
greg,pirkl,19700807,196,102,R,R,1996,26,AL,SEA,1B,7,21,21,2,4,2,1,0,1,8,1,0,0,0,0,0,0,0,3,1,pirkl 19700807,0
greg,pirkl,19700807,196,101,R,R,1997,27,Pacific League,Hawks,IF,16,49,47,3,10,6,2,0,2,18,5,0,0,0,0,1,0,1,10,5,pirkl 19700807,1
aaron,pointer,19420419,188,83,R,R,1963,21,NL,HOU,RF,2,5,5,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,pointer 19420419,0
aaron,pointer,19420419,188,83,R,R,1966,24,NL,HOU,LF,11,32,26,5,9,7,1,0,1,13,5,1,1,0,0,5,0,1,6,0,pointer 19420419,0
aaron,pointer,19420419,188,83,R,R,1967,25,NL,HOU,LF,27,87,70,6,11,6,4,0,1,18,10,1,0,1,2,13,1,1,26,1,pointer 19420419,0
aaron,pointer,19420419,187,82,R,R,1970,28,Pacific League,Lions,OF,126,515,469,56,122,83,17,0,22,205,67,16,8,3,2,39,1,2,89,8,pointer 19420419,1
aaron,pointer,19420419,187,82,R,R,1971,29,Pacific League,Lions,OF,73,255,231,20,43,26,6,0,11,82,34,8,3,0,2,20,0,2,36,8,pointer 19420419,-1
aaron,pointer,19420419,187,82,R,R,1972,30,Pacific League,Lions,OF,103,206,187,20,39,21,10,1,7,72,24,6,2,5,0,14,0,0,33,5,pointer 19420419,-1
carlos,ponce,19590207,178,77,R,R,1985,26,AL,ML4,1B,21,66,62,4,10,7,2,0,1,15,5,0,0,1,2,1,0,0,9,4,ponce 19590207,0
carlos,ponce,19590207,180,80,R,R,1986,27,Central League,Whales,IF,128,526,469,79,151,91,29,4,27,269,105,18,12,0,7,45,10,5,64,9,ponce 19590207,1
carlos,ponce,19590207,180,80,R,R,1987,28,Central League,Whales,IF,130,550,492,75,159,89,31,4,35,303,98,9,2,0,4,46,16,8,73,5,ponce 19590207,-1
carlos,ponce,19590207,180,80,R,R,1988,29,Central League,Whales,OF,130,557,497,79,145,81,25,6,33,281,102,5,5,0,6,49,3,5,69,12,ponce 19590207,-1
carlos,ponce,19590207,180,80,R,R,1989,30,Central League,Whales,OF,130,562,512,69,135,71,33,7,24,254,81,12,6,0,9,33,2,8,91,11,ponce 19590207,-1
carlos,ponce,19590207,180,80,R,R,1990,31,Central League,Whales,OF,15,60,57,3,11,6,3,2,0,18,3,0,1,0,0,2,0,1,12,0,ponce 19590207,-1
alonzo,powell,19641212,188,86,R,R,1987,22,NL,MON,LF,14,46,41,3,8,5,3,0,0,11,4,0,0,0,0,5,0,0,17,0,powell 19641212,0
alonzo,powell,19641212,188,86,R,R,1991,26,AL,SEA,LF,57,125,111,16,24,14,6,1,3,41,12,0,2,0,2,11,0,1,24,1,powell 19641212,0
alonzo,powell,19641212,185,86,R,R,1992,28,Central League,Dragons,OF,88,326,302,44,93,64,15,1,13,149,35,4,6,0,1,20,1,3,59,5,powell 19641212,1
alonzo,powell,19641212,185,86,R,R,1993,29,Central League,Dragons,OF,97,431,394,63,125,77,20,1,27,228,66,3,4,0,1,30,0,6,76,15,powell 19641212,-1
alonzo,powell,19641212,185,86,R,R,1994,30,Central League,Dragons,OF,110,475,423,61,137,94,23,0,20,220,76,3,0,0,5,42,6,5,73,14,powell 19641212,-1
alonzo,powell,19641212,185,86,R,R,1995,31,Central League,Dragons,OF,101,422,389,63,138,91,24,4,19,227,69,1,0,0,0,31,6,2,60,5,powell 19641212,-1
alonzo,powell,19641212,185,86,R,R,1996,32,Central League,Dragons,OF,130,566,518,63,176,118,42,2,14,264,67,1,3,1,1,45,1,1,69,18,powell 19641212,-1
alonzo,powell,19641212,185,86,R,R,1997,33,Central League,Dragons,OF,106,417,379,36,96,68,13,1,14,153,56,0,0,0,0,36,3,2,56,17,powell 19641212,-1
alonzo,powell,19641212,185,86,R,R,1998,34,Central League,Tigers,OF,78,229,204,24,52,33,10,0,9,89,28,1,0,0,1,22,0,2,50,6,powell 19641212,-1
jeremy,powell,19760618,196,104,R,R,1998,22,NL,MON,P,7,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,powell 19760618,0
jeremy,powell,19760618,196,104,R,R,1999,23,NL,MON,P,17,34,30,2,4,3,1,0,0,5,0,0,0,1,0,3,0,0,8,0,powell 19760618,0
jeremy,powell,19760618,196,104,R,R,2000,24,NL,MON,P,11,5,5,1,3,2,1,0,0,4,1,0,0,0,0,0,0,0,1,0,powell 19760618,0
jeremy,powell,19760618,196,104,R,R,2001,25,Pacific League,Buffaloes,P,14,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,powell 19760618,1
jeremy,powell,19760618,196,104,R,R,2005,29,Pacific League,Buffaloes,P,28,13,13,1,2,1,0,0,1,5,1,0,0,0,0,0,0,0,8,0,powell 19760618,-1
jeremy,powell,19760618,196,104,R,R,2006,30,Central League,Giants,P,28,60,53,1,6,4,2,0,0,8,1,0,0,6,0,1,0,0,24,1,powell 19760618,-1
jeremy,powell,19760618,196,104,R,R,2007,31,Central League,Giants,P,7,15,13,0,1,1,0,0,0,1,1,0,0,2,0,0,0,0,11,0,powell 19760618,-1
arquimedez,pozo,19730824,178,72,R,R,1995,22,AL,SEA,2B,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pozo 19730824,0
arquimedez,pozo,19730824,178,72,R,R,1996,23,AL,BOS,3B,21,62,58,4,10,5,3,1,1,18,11,1,0,0,1,2,0,1,10,1,pozo 19730824,0
arquimedez,pozo,19730824,178,72,R,R,1997,24,AL,BOS,3B,4,17,15,0,4,3,1,0,0,5,3,0,0,1,1,0,0,0,5,0,pozo 19730824,0
arquimedez,pozo,19730824,178,73,R,R,1999,26,Central League,Bay Stars,IF,91,250,229,31,68,50,9,0,9,104,30,0,2,0,1,18,0,2,33,9,pozo 19730824,1
harvey,pulliam,19671020,183,95,R,R,1991,23,AL,KCA,LF,18,37,33,4,9,5,1,0,3,19,4,0,0,1,0,3,1,0,9,1,pulliam 19671020,0
harvey,pulliam,19671020,183,95,R,R,1992,24,AL,KCA,LF,4,6,5,2,1,0,1,0,0,2,0,0,0,0,0,1,0,0,3,0,pulliam 19671020,0
harvey,pulliam,19671020,183,95,R,R,1993,25,AL,KCA,RF,27,65,62,7,16,10,5,0,1,24,6,0,0,0,0,2,0,1,14,3,pulliam 19671020,0
harvey,pulliam,19671020,183,95,R,R,1995,27,NL,COL,LF,5,5,5,1,2,0,1,0,1,6,3,0,0,0,0,0,0,0,2,0,pulliam 19671020,0
harvey,pulliam,19671020,183,95,R,R,1996,28,NL,COL,LF,10,17,15,2,2,2,0,0,0,2,0,0,0,0,0,2,0,0,6,1,pulliam 19671020,0
harvey,pulliam,19671020,183,95,R,R,1997,29,NL,COL,LF,59,72,67,15,19,13,3,0,3,31,9,0,1,0,0,5,0,0,15,2,pulliam 19671020,0
harvey,pulliam,19671020,180,99,R,R,1998,31,Pacific League,Blue Wave,OF,92,377,326,38,93,59,16,0,18,163,62,1,0,0,5,39,0,7,52,13,pulliam 19671020,1
harvey,pulliam,19671020,180,99,R,R,1999,32,Pacific League,Blue Wave,OF,122,502,446,59,125,84,21,0,20,206,85,0,2,0,1,50,3,5,85,14,pulliam 19671020,-1
pat,putnam,19531203,183,92,L,R,1977,23,AL,TEX,1B,11,27,26,3,8,4,4,0,0,12,3,0,1,0,0,1,1,0,4,1,putnam 19531203,0
pat,putnam,19531203,183,92,L,R,1978,24,AL,TEX,1B,20,49,46,4,7,5,1,0,1,11,2,0,0,1,0,2,1,0,5,0,putnam 19531203,0
pat,putnam,19531203,183,92,L,R,1979,25,AL,TEX,1B,139,465,426,57,118,79,19,2,18,195,64,1,6,4,6,23,6,6,50,12,putnam 19531203,0
pat,putnam,19531203,183,92,L,R,1980,26,AL,TEX,1B,147,454,410,42,108,77,16,2,13,167,55,0,2,3,5,36,6,0,49,13,putnam 19531203,0
pat,putnam,19531203,183,92,L,R,1981,27,AL,TEX,1B,95,317,297,33,79,52,17,2,8,124,35,4,2,1,2,17,3,0,38,4,putnam 19531203,0
pat,putnam,19531203,183,92,L,R,1982,28,AL,TEX,1B,43,133,122,14,28,18,8,0,2,42,9,0,2,0,0,10,1,1,18,3,putnam 19531203,0
pat,putnam,19531203,183,92,L,R,1983,29,AL,SEA,1B,144,517,469,58,126,82,23,2,19,210,67,2,1,1,5,39,8,3,57,12,putnam 19531203,0
pat,putnam,19531203,183,92,L,R,1984,30,AL,SEA,LF,64,169,155,11,31,23,6,0,2,43,16,3,0,0,2,12,1,0,27,5,putnam 19531203,0
pat,putnam,19531203,183,92,L,R,1984,30,AL,MIN,DH,14,43,38,1,3,2,1,0,0,4,4,0,0,0,1,4,0,0,12,0,putnam 19531203,0
pat,putnam,19531203,185,97,L,R,1986,33,Pacific League,Fighters,IF,128,539,483,61,138,96,16,1,25,231,78,0,2,1,2,44,3,9,92,16,putnam 19531203,1
pat,putnam,19531203,185,97,L,R,1987,34,Pacific League,Fighters,IF,115,420,382,39,92,64,16,0,12,144,43,0,1,0,3,31,2,4,59,17,putnam 19531203,-1
jim,qualls,19461009,178,71,B,R,1969,22,NL,CHN,CF,43,124,120,12,30,22,5,3,0,41,9,2,1,0,1,2,0,1,14,0,qualls 19461009,0
jim,qualls,19461009,178,71,B,R,1970,23,NL,MON,2B,9,9,9,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,qualls 19461009,0
jim,qualls,19461009,178,72,S,R,1972,26,Pacific League,Buffaloes,IF,81,334,318,42,93,73,11,0,9,131,48,4,6,1,3,11,1,1,25,5,qualls 19461009,1
jim,qualls,19461009,178,71,B,R,1972,25,AL,CHA,CF,11,11,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,qualls 19461009,0
jim,qualls,19461009,178,72,S,R,1973,27,Pacific League,Buffaloes,IF,81,317,302,32,63,50,7,0,6,88,23,2,0,2,1,5,0,7,30,12,qualls 19461009,-1
brian,raabe,19671105,175,77,R,R,1995,27,AL,MIN,2B,6,15,14,4,3,3,0,0,0,3,1,0,0,0,0,1,0,0,0,0,raabe 19671105,0
brian,raabe,19671105,175,77,R,R,1996,28,AL,MIN,3B,7,10,9,0,2,2,0,0,0,2,1,0,0,0,1,0,0,0,1,0,raabe 19671105,0
brian,raabe,19671105,175,77,R,R,1997,29,AL,SEA,3B,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,raabe 19671105,0
brian,raabe,19671105,175,77,R,R,1997,29,NL,COL,2B,2,4,3,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,raabe 19671105,0
brian,raabe,19671105,175,82,R,R,1998,31,Pacific League,Lions,IF,37,97,83,7,23,19,2,0,2,31,12,1,0,1,1,9,0,3,5,2,raabe 19671105,1
larry,raines,19300309,179,75,R,R,1953,23,Pacific League,Braves,IF,120,549,503,92,144,99,21,16,8,221,49,61,18,3,0,41,0,2,53,8,raines 19300309,0
larry,raines,19300309,179,75,R,R,1954,24,Pacific League,Braves,IF,137,588,546,96,184,120,38,8,18,292,96,45,6,7,4,25,0,6,60,10,raines 19300309,0
larry,raines,19300309,178,74,R,R,1957,27,AL,CLE,3B,96,266,244,39,64,48,14,0,2,84,16,5,2,2,0,19,1,1,40,3,raines 19300309,1
larry,raines,19300309,178,74,R,R,1958,28,AL,CLE,2B,7,9,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,raines 19300309,-1
larry,raines,19300309,179,75,R,R,1962,32,Pacific League,Braves,IF,73,244,218,21,55,43,6,1,5,78,27,8,3,6,2,18,1,0,46,4,raines 19300309,2
gary,rajsich,19541028,188,95,L,L,1982,27,NL,NYN,RF,80,182,162,17,42,29,8,3,2,62,12,1,3,2,0,17,3,1,40,2,rajsich 19541028,0
gary,rajsich,19541028,188,95,L,L,1983,28,NL,NYN,1B,11,40,36,5,12,8,3,0,1,18,3,0,0,0,0,3,1,1,1,1,rajsich 19541028,0
gary,rajsich,19541028,188,95,L,L,1984,29,NL,SLN,1B,7,10,7,1,1,1,0,0,0,1,2,0,0,0,1,2,0,0,1,0,rajsich 19541028,0
gary,rajsich,19541028,188,95,L,L,1985,30,NL,SFN,1B,51,110,91,5,15,9,6,0,0,21,10,0,1,2,0,17,4,0,22,0,rajsich 19541028,0
gary,rajsich,19541028,184,91,L,L,1986,32,Central League,Dragons,OF,129,525,486,58,122,72,12,2,36,246,82,2,5,0,3,30,2,6,105,7,rajsich 19541028,1
gary,rajsich,19541028,184,91,L,L,1987,33,Central League,Dragons,OF,87,359,331,60,105,66,11,4,24,196,54,2,1,1,3,22,1,2,51,7,rajsich 19541028,-1
gary,rajsich,19541028,184,91,L,L,1988,34,Central League,Dragons,IF,101,404,358,56,105,61,25,3,16,184,53,2,2,0,6,34,8,6,51,7,rajsich 19541028,-1
roberto,ramirez,19710817,183,88,L,L,1999,28,NL,COL,P,32,9,7,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,ramirez 19710817,0
roberto,ramirez,19710817,180,77,R,L,2000,29,Central League,Tigers,P,9,9,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,ramirez 19710817,1
alex,ramirez,19741003,180,81,R,R,1998,23,AL,CLE,LF,3,8,8,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,ramirez 19741003,0
alex,ramirez,19741003,180,81,R,R,1999,24,AL,CLE,RF,48,102,97,11,29,19,6,1,3,46,18,1,1,1,0,3,0,1,26,1,ramirez 19741003,0
alex,ramirez,19741003,180,81,R,R,2000,25,AL,CLE,RF,41,117,112,13,32,21,5,1,5,54,12,1,0,0,0,5,0,0,17,3,ramirez 19741003,0
alex,ramirez,19741003,180,81,R,R,2000,25,NL,PIT,RF,43,123,115,13,24,13,6,1,4,44,18,1,0,1,0,7,2,0,32,6,ramirez 19741003,0
alex,ramirez,19741003,180,100,R,R,2001,27,Central League,Swallows,OF,138,547,510,60,143,91,23,0,29,253,88,1,2,0,5,27,0,5,132,11,ramirez 19741003,1
alex,ramirez,19741003,180,100,R,R,2002,28,Central League,Swallows,OF,139,569,539,65,159,110,25,0,24,256,92,0,4,0,4,22,6,4,146,10,ramirez 19741003,-1
alex,ramirez,19741003,180,100,R,R,2003,29,Central League,Swallows,OF,140,614,567,105,189,112,34,3,40,349,124,4,6,0,7,34,6,6,104,14,ramirez 19741003,-1
alex,ramirez,19741003,180,100,R,R,2004,30,Central League,Swallows,LF,129,557,525,79,160,97,30,2,31,287,110,2,0,0,2,23,1,7,118,22,ramirez 19741003,-1
alex,ramirez,19741003,180,100,R,R,2005,31,Central League,Swallows,LF,146,629,596,70,168,116,19,1,32,285,104,5,1,0,3,23,5,7,121,13,ramirez 19741003,-1
alex,ramirez,19741003,180,100,R,R,2006,32,Central League,Swallows,LF,146,636,603,79,161,105,28,2,26,271,112,0,0,0,10,19,1,4,104,28,ramirez 19741003,-1
alex,ramirez,19741003,180,100,R,R,2007,33,Central League,Swallows,LF,144,628,594,80,204,131,41,3,29,338,122,0,0,0,5,23,3,6,106,14,ramirez 19741003,-1
alex,ramirez,19741003,180,100,R,R,2008,34,Central League,Giants,LF,144,600,548,84,175,102,28,0,45,338,125,1,0,0,3,39,9,10,90,20,ramirez 19741003,-1
alex,ramirez,19741003,180,100,R,R,2009,35,Central League,Giants,LF,144,608,577,66,186,120,35,0,31,314,103,4,3,0,6,21,4,4,88,12,ramirez 19741003,-1
alex,ramirez,19741003,180,100,R,R,2010,36,Central League,Giants,LF,144,606,566,93,172,95,28,0,49,347,129,1,2,0,7,21,1,12,98,14,ramirez 19741003,-1
alex,ramirez,19741003,180,100,R,R,2011,37,Central League,Giants,LF,137,515,477,39,133,97,12,1,23,216,73,2,1,0,5,30,1,3,72,9,ramirez 19741003,-1
alex,ramirez,19741003,180,100,R,R,2012,38,Central League,Bay Stars,LF,137,504,476,40,143,99,25,0,19,225,76,0,0,0,3,18,1,7,60,18,ramirez 19741003,-1
alex,ramirez,19741003,180,100,R,R,2013,39,Central League,Bay Stars,LF,56,139,130,6,24,22,0,0,2,30,14,0,0,0,1,8,0,0,20,7,ramirez 19741003,-1
steve,randolph,19740501,191,81,L,L,2003,29,NL,ARI,P,50,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,randolph 19740501,0
steve,randolph,19740501,191,81,L,L,2004,30,NL,ARI,P,47,12,12,4,5,2,3,0,0,8,3,0,0,0,0,0,0,0,3,0,randolph 19740501,0
stephen,randolph,19740501,189,94,L,L,2009,35,Central League,Bay Stars,P,8,20,16,2,2,0,1,0,1,6,1,0,1,1,0,3,0,0,7,0,randolph 19740501,1
stephen,randolph,19740501,189,94,L,L,2010,36,Central League,Bay Stars,P,16,31,26,0,3,3,0,0,0,3,1,0,0,3,0,2,0,0,13,1,randolph 19740501,-1
cody,ransom,19760217,188,90,R,R,2001,25,NL,SFN,SS,9,7,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,ransom 19760217,0
